name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Kuchar, Matt","Taylor, Nick",void,72-hole match,null,null,null,-114,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Theegala, Sahith","Young, Cameron",void,72-hole match,null,null,null,-112,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Eckroat, Austin","Bridgeman, Jacob",void,72-hole match,null,null,null,-130,+105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-113,+113,null
"Scheffler, Scottie","Morikawa, Collin",void,72-hole match,null,null,null,-340,+243,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-330,+255,null,null,null,null,-287,+287,null
"Fitzpatrick, Matt","McNealy, Maverick",void,72-hole match,null,null,null,-101,-122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+113,-113,null
"Scott, Adam","Bezuidenhout, Christiaan",void,72-hole match,null,null,null,-109,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Im, Sungjae","Aberg, Ludvig",void,72-hole match,null,null,null,+103,-127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Finau, Tony","McCarthy, Denny",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Kim, Si Woo","Conners, Corey",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,+110,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+122,-122,null
"McNealy, Maverick","Burns, Sam",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
"Noren, Alex","Bhatia, Akshay",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Im, Sungjae","Rai, Aaron",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,+105,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+133,-133,null
"Straka, Sepp","Fitzpatrick, Matt",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-140,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-146,+146,null
"Matsuyama, Hideki","Spieth, Jordan",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"Homa, Max","Novak, Andrew",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,+130,-165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+186,-186,null
"Lowry, Shane","Thomas, Justin",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-145,null,null,null,null,+112,-112,null
"Straka, Sepp","Berger, Daniel",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-130,null,null,null,null,+114,-114,null
"Finau, Tony","Burns, Sam",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-130,+100,null,null,null,null,-120,+120,null
"Scheffler, Scottie","Schauffele, Xander",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-340,+265,null,null,null,null,-359,+359,null
"Cauley, Bud","Schmid, Matti",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-155,+125,null,null,null,null,-151,+151,null
"Spaun, J.J.","McCarthy, Denny",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,-113,+113,null
"Thomas, Justin","Morikawa, Collin",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+118,-118,null
"Fleetwood, Tommy","Aberg, Ludvig",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-175,+135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-181,+181,null
"Finau, Tony","Kim, Si Woo",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+127,-127,null
"Spieth, Jordan","Berger, Daniel",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+124,-124,null
