dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
18517,0.0029666666666666665,0.42396666666666666,1,sebastian soderberg,-0.304,0.0013333333333331,-0.0071999999999999,0,2.99551322980646,0.020080046296296283,0.05379641192141197,0.09871413741351248,0.007592619047619048,0.0008
6986,0.0023833333333333332,0.39805,0,zach johnson,-0.377,-0.04752,-0.0537037037037035,0,2.91765245741271,0.014965556758056765,0.045351647195397166,0.08556010050135054,0.005552486772486772,0.0007833333333333334
12337,0.00245,0.41468333333333335,0,jason kokrak,-0.429,0.0844799999999998,0.0662962962962964,0,2.97950390612067,0.017832281746031742,0.05045266682391679,0.0926036554649054,0.006561428571428566,0.0007166666666666667
7655,0.0024666666666666665,0.38093333333333335,0,francesco molinari,-0.479,-0.04752,-0.0537037037037035,0,2.96157012068521,0.013884395326895338,0.040858356504606494,0.07723338097088095,0.004955211640211641,0.0007
21362,0.0021666666666666666,0.40385,0,daniel hillier,-0.335,-0.04752,-0.0537037037037035,0,2.95475266841296,0.015963082010582014,0.04683765200077706,0.08830821784696785,0.00552406746031746,0.0006666666666666666
18027,0.0025666666666666667,0.41556666666666664,0,nathan kimsey,-0.419,0.0844799999999998,0.0662962962962964,0,2.98080932817604,0.01798612854737853,0.05065660647903296,0.09237585096004215,0.006427162698412696,0.0006333333333333333
5665,0.0022166666666666667,0.38426666666666665,1,stewart cink,-0.462,-0.1066666666666666,-0.0537037037037035,0,2.99258643924994,0.015011330567580574,0.0422201298701299,0.08051036838161839,0.005654140211640213,0.0006166666666666666
19960,0.0031666666666666666,0.4031,0,matthieu pavon,-0.359,-0.04752,-0.0437037037037035,0,3.02908599481333,0.01688753306878307,0.04797976791726786,0.0887326198338698,0.006249682539682537,0.0005833333333333334
5716,0.0025833333333333333,0.3923,1,padraig harrington,-0.574,0.1333333333333333,0.0862962962962963,0,2.97345403201375,0.013140338504088498,0.03904559361934358,0.07584811537999044,0.004760714285714285,0.0005833333333333334
24200,0.0019833333333333335,0.37146666666666667,0,elvis smylie,-0.53,-0.04752,-0.0437037037037035,0,2.98080932817604,0.012681178451178447,0.037206232979982976,0.07181050273800267,0.0048668121693121675,0.00055
16652,0.0022833333333333334,0.3918,0,romain langasque,-0.435,-0.0355199999999999,-0.0237037037037036,0,2.97333865154623,0.013730337301587308,0.04056858854108856,0.07833303765678766,0.004657308201058203,0.00055
18524,0.002266666666666667,0.3965166666666667,0,john catlin,-0.501,0.0724799999999998,0.0562962962962964,0,2.97424624861796,0.014054828042328051,0.04242142797017803,0.0806595285732786,0.004976587301587303,0.00055
10201,0.0027,0.39895,1,julien guerrier,-0.425,0.0613333333333332,-0.0571999999999999,0,3.00290099378713,0.0149023575036075,0.04387081002330998,0.08420264892514896,0.005290218253968253,0.0005333333333333334
19872,0.0026333333333333334,0.3852,1,davis riley,-0.548,0.0733333333333332,-0.0571999999999999,0,3.05488525483183,0.01378486111111111,0.04041085127835126,0.0788965112433862,0.0050405555555555525,0.00045
20085,0.0016833333333333333,0.3838666666666667,1,oliver lindell,-0.516,-0.1066666666666666,0.1028,0,2.98080932817604,0.012666633597883602,0.038412654290154266,0.07418406468531472,0.004068134920634922,0.0004333333333333333
25611,0.00275,0.37776666666666664,1,jacob skov olesen,-0.553,0.0973333333333332,-0.0872,0,2.98080932817604,0.013055958994708988,0.03874181230806226,0.07279090691715695,0.00446438492063492,0.0004
1547,0.0018666666666666666,0.3521666666666667,1,phil mickelson,-0.695,0.0973333333333332,-0.0872,0,2.98683522463961,0.010464034391534396,0.03192986684611684,0.06351221893846894,0.003489722222222222,0.0004
19190,0.0024333333333333334,0.3962333333333333,0,rikuya hoshino,-0.382,-0.04752,-0.0437037037037035,0,2.98080932817604,0.015166167628667617,0.04511403735153737,0.0862402267639769,0.005259656084656083,0.00038333333333333334
18628,0.0021,0.40376666666666666,0,brian campbell,-0.439,0.0724799999999998,0.0562962962962964,0,2.92622310984385,0.01338817460317462,0.04105116822991817,0.08137010538073056,0.004731441798941798,0.00038333333333333334
7677,0.0017833333333333334,0.36238333333333334,0,shaun norris,-0.583,-0.04752,-0.0337037037037036,0,2.98395152246992,0.010566693121693121,0.03302185999185996,0.06555905881155888,0.003487433862433862,0.00028333333333333335
19844,0.0015166666666666666,0.3500666666666667,1,sadom kaewkanjana,-0.703,-0.1066666666666666,0.1228,0,2.98080932817604,0.009552666546416547,0.02942165357790355,0.0599205267417767,0.003232261904761903,0.00025
5994,0.0016833333333333333,0.35665,1,henrik stenson,-0.639,0.0013333333333331,-0.0071999999999999,0,2.9344170198819,0.010910284391534393,0.03274354427979427,0.06461025384337889,0.0035818253968253966,0.00025
22844,0.0007333333333333333,0.25533333333333336,1,riki kawamoto,-1.264,-0.1066666666666666,0.1228,0,2.98080932817604,0.003336150793650794,0.012197613388789861,0.02838656739638359,0.0009187169312169312,0.00018333333333333334
4052,0.00155,0.32243333333333335,1,lee westwood,-0.871,0.0493333333333332,-0.0371999999999999,0,2.94653717659332,0.00720421957671958,0.02411355093980091,0.04856851472601471,0.002229140211640212,0.00016666666666666666
17357,0.0015333333333333334,0.2814833333333333,1,guido migliozzi,-1.115,0.1213333333333333,-0.1072,0,2.99898888270152,0.004801530784030783,0.016165973424723416,0.035616583046583015,0.0016792658730158728,0.00016666666666666666
15193,0.0015666666666666667,0.3171333333333333,1,daniel van tonder,-0.91,0.0973333333333332,-0.0872,0,3.0126835917796,0.007481666666666669,0.022928169654419656,0.0471696000296,0.0025519444444444452,0.00015
22050,0.0010833333333333333,0.27125,1,justin suh,-1.176,-0.1066666666666666,0.1028,0,2.96321638870649,0.003960550144300143,0.013704349631849622,0.03076888195138193,0.001239027777777778,0.00013333333333333334
16842,0.00095,0.2605166666666667,0,curtis luck,-1.366,0.0964799999999999,0.0662962962962964,0,3.03827546630825,0.004448888888888889,0.014527205017205004,0.031163490259740217,0.001343253968253968,0.00013333333333333334
16160,0.0012,0.286,0,younghan song,-1.186,0.1204799999999999,0.0762962962962964,0,2.98080932817604,0.0043807289007289025,0.015796283901283893,0.035022917730417734,0.0013282738095238096,0.00011666666666666667
24127,0.0013833333333333334,0.27603333333333335,0,angel hidalgo portillo,-1.1,-0.04752,-0.0337037037037036,0,2.9815368043829,0.00514934042809043,0.016437130230880226,0.03466658207533206,0.001409484126984127,0.00011666666666666667
30032657,0.00095,0.2501833333333333,0,ethan fang,-1.27,-0.04752,-0.0537037037037035,0,2.98080932817604,0.0037385582010581995,0.012953977365227366,0.028307137399637406,0.0011745238095238095,0.0001
13485,0.0009166666666666666,0.24115,0,shugo imahira,-1.32,-0.04752,-0.0337037037037036,0,2.98080932817604,0.003144074074074073,0.011332982202982208,0.025911785760535766,0.0009358531746031747,0.00008333333333333333
19429,0.0007,0.22848333333333334,1,dylan naidoo,-1.43,-0.1066666666666666,0.0928,0,2.98080932817604,0.0022179629629629632,0.00900989815739816,0.021201370065120073,0.0006862698412698413,0.00006666666666666667
19908,0.0011666666666666668,0.28418333333333334,0,daniel young,-1.183,0.0964799999999999,0.0662962962962964,0,2.98080932817604,0.004251437590187589,0.015027233183483188,0.032777654521404534,0.0011102777777777775,0.00006666666666666667
3523,0.0008666666666666666,0.21536666666666668,1,darren clarke,-1.57,0.0733333333333332,-0.0571999999999999,0,3.03105287888768,0.0022845370370370367,0.008246776325526324,0.018988077015577014,0.0007155952380952379,0.00006666666666666667
