name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Zanotti, Fabrizio","Clements, Todd",void,72-hole match,null,null,null,-113,-107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
"Schneider, Marcel","Laporta, Francesco",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-105,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,+103,+2273
"Schneider, Marcel","Laporta, Francesco",void,72-hole match,null,null,null,-102,-119,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Pavan, Andrea","Ayora, Angel",void,72-hole match,null,null,null,-114,-106,null,-125,+100,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,-100,+100,null
"Wiesberger, Bernd","Merritt, Troy",void,72-hole match,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Frittelli, Dylan","Nienaber, Wilco",void,72-hole match,null,null,null,-111,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Paul, Yannik","Wu, Brandon",void,72-hole match,null,null,null,-117,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-113,+113,null
"Mansell, Richard","Ding, Wenyi",void,72-hole match,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,+105,-105,null
"Reitan, Kristoffer","Schaper, Jayden",void,72-hole match,null,null,null,null,null,null,-110,-115,null,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Canter, Laurie","Chacarra, Eugenio",void,72-hole match,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-100,+100,null
"Lawrence, Thriston","Veerman, Johannes",void,72-hole match,null,null,null,null,null,null,-120,-105,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+114,-114,null
"Sullivan, Andy","Soderberg, Sebastian",void,72-hole match,null,null,null,null,null,null,-115,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Ferguson, Ewen","Bairstow, Sam",void,72-hole match,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-117,+117,null
"Li, Haotong","Nakajima, Keita",void,72-hole match,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,-100,+100,null
"Schneider, Marcel","Hillier, Daniel",void,72-hole match,null,null,null,null,null,null,-140,+110,null,null,null,null,-140,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
"Guerrier, Julien","Migliozzi, Guido",void,72-hole match,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-108,+108,null
"Stone, Brandon","Ferguson, Ewen",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,-125,null,+114,-114,null
"Laporta, Francesco","Schaper, Jayden",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,-102,+102,null
"Reitan, Kristoffer","Bairstow, Sam",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,+101,-101,null
"Parry, John","Sullivan, Andy",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,-106,null,-107,+107,null
"Soderberg, Sebastian","Crocker, Sean",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,-103,+103,null
"Schneider, Marcel","Chacarra, Eugenio",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,-125,null,+110,-110,null
"Veerman, Johannes","Hillier, Daniel",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,+104,-104,null
"Zanotti, Fabrizio","Lindell, Oliver",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,-110,null,-105,+105,null
"Parry, John","Ferguson, Ewen",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-135,null,null,null,null,+135,-135,null
"Catlin, John","Crocker, Sean",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-125,null,null,null,null,+103,-103,null
"Lawrence, Thriston","Bairstow, Sam",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-130,null,null,null,null,+137,-137,null
"Robinson-Thompson, Brandon","Fitzpatrick, Alex",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,null,null,null,+107,-107,null
"Veerman, Johannes","Crocker, Sean",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,+100,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,+119,+2249
"Guerrier, Julien","Sullivan, Andy",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-111,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,+110,+2177
"Pavan, Andrea","Ding, Wenyi",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-105,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+112,+106,+2243
