name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Fox, Ryan","Kim, Tom",void,72-hole match,-136,106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-140,117,null,null,null,null,null,null,null,-128,128,null
"Norgaard, Niklas","Hisatsune, Ryo",void,72-hole match,-103,-127,null,107,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-134,null,null,null,null,null,null,null,118,-118,null
"Power, Seamus","Grillo, Emiliano",void,72-hole match,-109,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,105,-125,null,null,null,null,null,null,null,106,-106,null
"Rodgers, Patrick","Theegala, Sahith",void,72-hole match,-109,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,-105,105,null
"Van Rooyen, Erik","Hojgaard, Nicolai",void,72-hole match,-119,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,100,-100,null
"Ryder, Sam","Ghim, Doug",void,72-hole match,128,-161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,137,-165,null,null,null,null,null,null,null,127,-127,null
"Hoey, Rico","McCarty, Matt",void,72-hole match,-120,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,105,-105,null
"Salinda, Isaiah","Castillo, Ricky",void,72-hole match,-103,-127,null,-106,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,110,-132,null,null,null,null,null,null,null,106,-106,null
"Perez, Victor","Svensson, Jesper",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,100,-120,null,null,null,null,null,null,null,106,-106,null
"Kuchar, Matt","Svensson, Adam",void,72-hole match,-128,-102,null,-113,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,-103,103,null
"Putnam, Andrew","Hossler, Beau",void,72-hole match,-118,-112,null,-119,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,-114,null,null,null,null,null,null,null,-105,105,null
