"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
663656,"Tucker, Kyle",300,0.30333333333333334,0.6966666666666667,0.3433333333333333,0.28,0.07333333333333333,0.43666666666666665,0.34,0.22333333333333333,0.17666666666666667,0.09666666666666666,0.03,0.26,0.24333333333333335,0.19333333333333333
664023,"Happ, Ian",260,0.36153846153846153,0.6384615384615384,0.29615384615384616,0.2692307692307692,0.07307692307692308,0.4076923076923077,0.3230769230769231,0.2692307692307692,0.2076923076923077,0.13846153846153847,0.015384615384615385,0.19999999999999998,0.18461538461538463,0.25384615384615383
673548,"Suzuki, Seiya",265,0.28679245283018867,0.7132075471698113,0.3433962264150943,0.2981132075471698,0.07169811320754717,0.4339622641509434,0.33962264150943394,0.22641509433962265,0.16981132075471697,0.09056603773584905,0.026415094339622643,0.26415094339622647,0.2490566037735849,0.2
807713,"Shaw, Matt",164,0.43902439024390244,0.5609756097560975,0.2073170731707317,0.25609756097560976,0.0975609756097561,0.3231707317073171,0.3353658536585366,0.34146341463414637,0.18292682926829268,0.17682926829268292,0.07926829268292683,0.1402439024390244,0.1585365853658537,0.2621951219512195
668930,"Turang, Brice",269,0.483271375464684,0.516728624535316,0.22676579925650558,0.275092936802974,0.01486988847583643,0.241635687732342,0.4163568773234201,0.3420074349442379,0.19330855018587362,0.20817843866171004,0.08178438661710037,0.04832713754646839,0.20817843866171004,0.26022304832713755
592885,"Yelich, Christian",243,0.588477366255144,0.411522633744856,0.16872427983539096,0.20987654320987653,0.03292181069958848,0.36213991769547327,0.35390946502057613,0.2839506172839506,0.2757201646090535,0.21810699588477367,0.09465020576131687,0.08641975308641975,0.13580246913580246,0.18930041152263372
702332,"Durbin, Caleb",214,0.4205607476635514,0.5794392523364486,0.2523364485981308,0.205607476635514,0.12149532710280374,0.411214953271028,0.3925233644859813,0.19626168224299065,0.2102803738317757,0.1542056074766355,0.056074766355140186,0.20093457943925233,0.2383177570093458,0.14018691588785046
694192,"Chourio, Jackson",317,0.41324921135646686,0.5867507886435331,0.23974763406940064,0.25236593059936907,0.0946372239747634,0.3312302839116719,0.3722397476340694,0.29652996845425866,0.17665615141955837,0.1829652996845426,0.05362776025236593,0.15457413249211355,0.18927444794952683,0.24290220820189273
656555,"Hoskins, Rhys",190,0.29473684210526313,0.7052631578947369,0.34210526315789475,0.2578947368421053,0.10526315789473684,0.5210526315789473,0.33157894736842103,0.14736842105263157,0.16842105263157894,0.1,0.02631578947368421,0.3526315789473684,0.23157894736842102,0.12105263157894736
687401,"Ortiz, Joey",244,0.4385245901639344,0.5614754098360656,0.21311475409836064,0.22131147540983606,0.12704918032786885,0.29508196721311475,0.38524590163934425,0.319672131147541,0.1680327868852459,0.1762295081967213,0.0942622950819672,0.12704918032786885,0.20901639344262293,0.2254098360655738
